time,intensity,type
27.64,7674,substrate
27.64667,7663,substrate
27.65333,7654,substrate
27.66,7646,substrate
27.66667,7638,substrate
27.67333,7630,substrate
27.68,7622,substrate
27.68667,7614,substrate
27.69333,7607,substrate
27.7,7600,substrate
27.70667,7593,substrate
27.71333,7586,substrate
27.72,7580,substrate
27.72667,7575,substrate
27.73333,7568,substrate
27.74,7562,substrate
27.74667,7556,substrate
27.75333,7551,substrate
27.76,7546,substrate
27.76667,7541,substrate
27.77333,7536,substrate
27.78,7532,substrate
27.78667,7528,substrate
27.79333,7524,substrate
27.8,7521,substrate
27.80667,7519,substrate
27.81333,7518,substrate
27.82,7516,substrate
27.82667,7513,substrate
27.83333,7511,substrate
27.84,7508,substrate
27.84667,7507,substrate
27.85333,7506,substrate
27.86,7505,substrate
27.86667,7504,substrate
27.87333,7503,substrate
27.88,7502,substrate
27.88667,7502,substrate
27.89333,7501,substrate
27.9,7501,substrate
27.90667,7502,substrate
27.91333,7502,substrate
27.92,7502,substrate
27.92667,7502,substrate
27.93333,7503,substrate
27.94,7504,substrate
27.94667,7505,substrate
27.95333,7505,substrate
27.96,7506,substrate
27.96667,7508,substrate
27.97333,7509,substrate
27.98,7511,substrate
27.98667,7513,substrate
27.99333,7516,substrate
28,7518,substrate
28.00667,7519,substrate
28.01333,7521,substrate
28.02,7523,substrate
28.02667,7526,substrate
28.03333,7529,substrate
28.04,7532,substrate
28.04667,7534,substrate
28.05333,7537,substrate
28.06,7539,substrate
28.06667,7541,substrate
28.07333,7544,substrate
28.08,7547,substrate
28.08667,7551,substrate
28.09333,7554,substrate
28.1,7558,substrate
28.10667,7562,substrate
28.11333,7566,substrate
28.12,7571,substrate
28.12667,7576,substrate
28.13333,7581,substrate
28.14,7586,substrate
28.14667,7591,substrate
28.15333,7596,substrate
28.16,7601,substrate
28.16667,7606,substrate
28.17333,7611,substrate
28.18,7616,substrate
28.18667,7621,substrate
28.19333,7627,substrate
28.2,7632,substrate
28.20667,7637,substrate
28.21333,7641,substrate
28.22,7645,substrate
28.22667,7650,substrate
28.23333,7654,substrate
28.24,7659,substrate
28.24667,7664,substrate
28.25333,7669,substrate
28.26,7673,substrate
28.26667,7678,substrate
28.27333,7682,substrate
28.28,7687,substrate
28.28667,7693,substrate
28.29333,7699,substrate
28.3,7705,substrate
28.30667,7713,substrate
28.31333,7721,substrate
28.32,7731,substrate
28.32667,7741,substrate
28.33333,7751,substrate
28.34,7763,substrate
28.34667,7774,substrate
28.35333,7785,substrate
28.36,7797,substrate
28.36667,7809,substrate
28.37333,7820,substrate
28.38,7830,substrate
28.38667,7841,substrate
28.39333,7850,substrate
28.4,7859,substrate
28.40667,7866,substrate
28.41333,7873,substrate
28.42,7879,substrate
28.42667,7884,substrate
28.43333,7887,substrate
28.44,7891,substrate
28.44667,7894,substrate
28.45333,7897,substrate
28.46,7900,substrate
28.46667,7901,substrate
28.47333,7904,substrate
28.48,7907,substrate
28.48667,7908,substrate
28.49333,7910,substrate
28.5,7913,substrate
28.50667,7916,substrate
28.51333,7920,substrate
28.52,7924,substrate
28.52667,7928,substrate
28.53333,7932,substrate
28.54,7935,substrate
28.54667,7938,substrate
28.55333,7940,substrate
28.56,7943,substrate
28.56667,7947,substrate
28.57333,7951,substrate
28.58,7956,substrate
28.58667,7960,substrate
28.59333,7965,substrate
28.6,7970,substrate
28.60667,7974,substrate
28.61333,7978,substrate
28.62,7982,substrate
28.62667,7986,substrate
28.63333,7992,substrate
28.64,7998,substrate
28.64667,8003,substrate
28.65333,8009,substrate
28.66,8015,substrate
28.66667,8021,substrate
28.67333,8026,substrate
28.68,8032,substrate
28.68667,8036,substrate
28.69333,8042,substrate
28.7,8048,substrate
28.70667,8055,substrate
28.71333,8061,substrate
28.72,8067,substrate
28.72667,8073,substrate
28.73333,8079,substrate
28.74,8084,substrate
28.74667,8089,substrate
28.75333,8093,substrate
28.76,8098,substrate
28.76667,8102,substrate
28.77333,8108,substrate
28.78,8113,substrate
28.78667,8117,substrate
28.79333,8123,substrate
28.8,8127,substrate
28.80667,8132,substrate
28.81333,8137,substrate
28.82,8142,substrate
28.82667,8146,substrate
28.83333,8150,substrate
28.84,8154,substrate
28.84667,8160,substrate
28.85333,8166,substrate
28.86,8171,substrate
28.86667,8177,substrate
28.87333,8182,substrate
28.88,8186,substrate
28.88667,8192,substrate
28.89333,8198,substrate
28.9,8204,substrate
28.90667,8209,substrate
28.91333,8215,substrate
28.92,8221,substrate
28.92667,8225,substrate
28.93333,8229,substrate
28.94,8234,substrate
28.94667,8238,substrate
28.95333,8243,substrate
28.96,8249,substrate
28.96667,8254,substrate
28.97333,8259,substrate
28.98,8265,substrate
28.98667,8272,substrate
28.99333,8277,substrate
29,8282,substrate
29.00667,8287,substrate
29.01333,8291,substrate
29.02,8296,substrate
29.02667,8302,substrate
29.03333,8308,substrate
29.04,8313,substrate
29.04667,8319,substrate
29.05333,8324,substrate
29.06,8330,substrate
29.06667,8336,substrate
29.07333,8341,substrate
29.08,8347,substrate
29.08667,8352,substrate
29.09333,8357,substrate
29.1,8364,substrate
29.10667,8369,substrate
29.11333,8374,substrate
29.12,8380,substrate
29.12667,8384,substrate
29.13333,8389,substrate
29.14,8394,substrate
29.14667,8399,substrate
29.15333,8404,substrate
29.16,8410,substrate
29.16667,8416,substrate
29.17333,8422,substrate
29.18,8428,substrate
29.18667,8435,substrate
29.19333,8442,substrate
29.2,8450,substrate
29.20667,8456,substrate
29.21333,8463,substrate
29.22,8468,substrate
29.22667,8475,substrate
29.23333,8481,substrate
29.24,8488,substrate
29.24667,8494,substrate
29.25333,8500,substrate
29.26,8505,substrate
29.26667,8511,substrate
29.27333,8516,substrate
29.28,8522,substrate
29.28667,8528,substrate
29.29333,8534,substrate
29.3,8540,substrate
29.30667,8546,substrate
29.31333,8551,substrate
29.32,8556,substrate
29.32667,8562,substrate
29.33333,8568,substrate
29.34,8573,substrate
29.34667,8579,substrate
29.35333,8585,substrate
29.36,8591,substrate
29.36667,8598,substrate
29.37333,8604,substrate
29.38,8610,substrate
29.38667,8615,substrate
29.39333,8621,substrate
29.4,8626,substrate
29.40667,8631,substrate
29.41333,8637,substrate
29.42,8643,substrate
29.42667,8649,substrate
29.43333,8655,substrate
29.44,8660,substrate
29.44667,8665,substrate
29.45333,8671,substrate
29.46,8677,substrate
29.46667,8682,substrate
29.47333,8687,substrate
29.48,8692,substrate
29.48667,8697,substrate
29.49333,8701,substrate
29.5,8706,substrate
29.50667,8712,substrate
29.51333,8719,substrate
29.52,8724,substrate
29.52667,8729,substrate
29.53333,8734,substrate
29.54,8739,substrate
29.54667,8744,substrate
29.55333,8749,substrate
29.56,8755,substrate
29.56667,8761,substrate
29.57333,8768,substrate
29.58,8774,substrate
29.58667,8780,substrate
29.59333,8786,substrate
29.6,8792,substrate
29.60667,8798,substrate
29.61333,8805,substrate
29.62,8811,substrate
29.62667,8818,substrate
29.63333,8825,substrate
29.64,8830,substrate
29.64667,8836,substrate
29.65333,8843,substrate
29.66,8849,substrate
29.66667,8854,substrate
29.67333,8859,substrate
29.68,8864,substrate
29.68667,8871,substrate
29.69333,8878,substrate
29.7,8884,substrate
29.70667,8891,substrate
29.71333,8898,substrate
29.72,8906,substrate
29.72667,8914,substrate
29.73333,8922,substrate
29.74,8930,substrate
29.74667,8939,substrate
29.75333,8948,substrate
29.76,8957,substrate
29.76667,8967,substrate
29.77333,8977,substrate
29.78,8987,substrate
29.78667,8998,substrate
29.79333,9010,substrate
29.8,9021,substrate
29.80667,9032,substrate
29.81333,9042,substrate
29.82,9053,substrate
29.82667,9062,substrate
29.83333,9071,substrate
29.84,9079,substrate
29.84667,9087,substrate
29.85333,9094,substrate
29.86,9100,substrate
29.86667,9106,substrate
29.87333,9111,substrate
29.88,9116,substrate
29.88667,9120,substrate
29.89333,9124,substrate
29.9,9128,substrate
29.90667,9131,substrate
29.91333,9134,substrate
29.92,9137,substrate
29.92667,9141,substrate
29.93333,9145,substrate
29.94,9149,substrate
29.94667,9154,substrate
29.95333,9158,substrate
29.96,9162,substrate
29.96667,9166,substrate
29.97333,9170,substrate
29.98,9175,substrate
29.98667,9180,substrate
29.99333,9184,substrate
30,9188,substrate
30.00667,9193,substrate
30.01333,9199,substrate
30.02,9203,substrate
30.02667,9207,substrate
30.03333,9212,substrate
30.04,9216,substrate
30.04667,9221,substrate
30.05333,9225,substrate
30.06,9231,substrate
30.06667,9236,substrate
30.07333,9242,substrate
30.08,9248,substrate
30.08667,9253,substrate
30.09333,9258,substrate
30.1,9263,substrate
30.10667,9269,substrate
30.11333,9274,substrate
30.12,9278,substrate
30.12667,9285,substrate
30.13333,9291,substrate
30.14,9296,substrate
30.14667,9301,substrate
30.15333,9306,substrate
30.16,9313,substrate
30.16667,9320,substrate
30.17333,9326,substrate
30.18,9332,substrate
30.18667,9338,substrate
30.19333,9345,substrate
30.2,9352,substrate
30.20667,9359,substrate
30.21333,9365,substrate
30.22,9371,substrate
30.22667,9378,substrate
30.23333,9383,substrate
30.24,9389,substrate
30.24667,9396,substrate
30.25333,9402,substrate
30.26,9409,substrate
30.26667,9416,substrate
30.27333,9423,substrate
30.28,9430,substrate
30.28667,9437,substrate
30.29333,9444,substrate
30.3,9451,substrate
30.30667,9458,substrate
30.31333,9465,substrate
30.32,9472,substrate
30.32667,9479,substrate
30.33333,9487,substrate
30.34,9494,substrate
30.34667,9500,substrate
30.35333,9507,substrate
30.36,9514,substrate
30.36667,9521,substrate
30.37333,9528,substrate
30.38,9535,substrate
30.38667,9542,substrate
30.39333,9550,substrate
30.4,9557,substrate
30.40667,9563,substrate
30.41333,9570,substrate
30.42,9577,substrate
30.42667,9583,substrate
30.43333,9591,substrate
30.44,9599,substrate
30.44667,9607,substrate
30.45333,9615,substrate
30.46,9623,substrate
30.46667,9631,substrate
30.47333,9639,substrate
30.48,9646,substrate
30.48667,9653,substrate
30.49333,9660,substrate
30.5,9668,substrate
30.50667,9676,substrate
30.51333,9684,substrate
30.52,9691,substrate
30.52667,9697,substrate
30.53333,9703,substrate
30.54,9710,substrate
30.54667,9717,substrate
30.55333,9724,substrate
30.56,9731,substrate
30.56667,9737,substrate
30.57333,9745,substrate
30.58,9753,substrate
30.58667,9760,substrate
30.59333,9768,substrate
30.6,9777,substrate
30.60667,9786,substrate
30.61333,9795,substrate
30.62,9804,substrate
30.62667,9812,substrate
30.63333,9821,substrate
30.64,9829,substrate
30.64667,9836,substrate
30.65333,9844,substrate
30.66,9853,substrate
30.66667,9861,substrate
30.67333,9869,substrate
30.68,9876,substrate
30.68667,9884,substrate
30.69333,9892,substrate
30.7,9901,substrate
30.70667,9909,substrate
30.71333,9917,substrate
30.72,9925,substrate
30.72667,9933,substrate
30.73333,9941,substrate
30.74,9949,substrate
30.74667,9957,substrate
30.75333,9966,substrate
30.76,9974,substrate
30.76667,9982,substrate
30.77333,9990,substrate
30.78,9997,substrate
30.78667,10004,substrate
30.79333,10011,substrate
30.8,10018,substrate
30.80667,10024,substrate
30.81333,10032,substrate
30.82,10041,substrate
30.82667,10050,substrate
30.83333,10059,substrate
30.84,10067,substrate
30.84667,10076,substrate
30.85333,10085,substrate
30.86,10094,substrate
30.86667,10103,substrate
30.87333,10111,substrate
30.88,10119,substrate
30.88667,10127,substrate
30.89333,10137,substrate
30.9,10145,substrate
30.90667,10153,substrate
30.91333,10161,substrate
30.92,10170,substrate
30.92667,10179,substrate
30.93333,10188,substrate
30.94,10196,substrate
30.94667,10204,substrate
30.95333,10213,substrate
30.96,10223,substrate
30.96667,10232,substrate
30.97333,10240,substrate
30.98,10249,substrate
30.98667,10257,substrate
30.99333,10264,substrate
31,10271,substrate
31.00667,10279,substrate
31.01333,10288,substrate
31.02,10296,substrate
31.02667,10304,substrate
31.03333,10312,substrate
31.04,10320,substrate
31.04667,10328,substrate
31.05333,10336,substrate
31.06,10344,substrate
31.06667,10351,substrate
31.07333,10359,substrate
31.08,10368,substrate
31.08667,10376,substrate
31.09333,10385,substrate
31.1,10392,substrate
31.10667,10401,substrate
31.11333,10410,substrate
31.12,10418,substrate
31.12667,10427,substrate
31.13333,10434,substrate
31.14,10442,substrate
31.14667,10451,substrate
31.15333,10460,substrate
31.16,10469,substrate
31.16667,10478,substrate
31.17333,10486,substrate
31.18,10494,substrate
31.18667,10501,substrate
31.19333,10508,substrate
31.2,10516,substrate
31.20667,10524,substrate
31.21333,10532,substrate
31.22,10541,substrate
31.22667,10548,substrate
31.23333,10556,substrate
31.24,10564,substrate
31.24667,10571,substrate
31.25333,10579,substrate
31.26,10588,substrate
31.26667,10596,substrate
31.27333,10605,substrate
31.28,10614,substrate
31.28667,10623,substrate
31.29333,10631,substrate
31.3,10639,substrate
31.30667,10646,substrate
31.31333,10653,substrate
31.32,10661,substrate
31.32667,10669,substrate
31.33333,10678,substrate
31.34,10686,substrate
31.34667,10694,substrate
31.35333,10702,substrate
31.36,10710,substrate
31.36667,10718,substrate
31.37333,10727,substrate
31.38,10736,substrate
31.38667,10745,substrate
31.39333,10755,substrate
31.4,10764,substrate
31.40667,10773,substrate
31.41333,10781,substrate
31.42,10791,substrate
31.42667,10802,substrate
31.43333,10812,substrate
31.44,10822,substrate
31.44667,10832,substrate
31.45333,10841,substrate
31.46,10851,substrate
31.46667,10861,substrate
31.47333,10870,substrate
31.48,10879,substrate
31.48667,10888,substrate
31.49333,10896,substrate
31.5,10904,substrate
31.50667,10913,substrate
31.51333,10922,substrate
31.52,10931,substrate
31.52667,10941,substrate
31.53333,10950,substrate
31.54,10958,substrate
31.54667,10967,substrate
31.55333,10975,substrate
31.56,10984,substrate
31.56667,10993,substrate
31.57333,11001,substrate
31.58,11010,substrate
31.58667,11018,substrate
31.59333,11026,substrate
31.6,11036,substrate
31.60667,11045,substrate
31.61333,11054,substrate
31.62,11062,substrate
31.62667,11070,substrate
31.63333,11079,substrate
31.64,11087,substrate
31.64667,11096,substrate
31.65333,11104,substrate
31.66,11112,substrate
31.66667,11119,substrate
31.67333,11126,substrate
31.68,11134,substrate
31.68667,11142,substrate
31.69333,11150,substrate
31.7,11158,substrate
31.70667,11166,substrate
31.71333,11174,substrate
31.72,11183,substrate
31.72667,11191,substrate
31.73333,11199,substrate
31.74,11208,substrate
31.74667,11217,substrate
31.75333,11225,substrate
31.76,11234,substrate
31.76667,11242,substrate
31.77333,11251,substrate
31.78,11260,substrate
31.78667,11268,substrate
31.79333,11277,substrate
31.8,11285,substrate
31.80667,11294,substrate
31.81333,11301,substrate
31.82,11310,substrate
31.82667,11319,substrate
31.83333,11327,substrate
31.84,11336,substrate
31.84667,11345,substrate
31.85333,11354,substrate
31.86,11363,substrate
31.86667,11371,substrate
31.87333,11380,substrate
31.88,11389,substrate
31.88667,11397,substrate
31.89333,11406,substrate
31.9,11414,substrate
31.90667,11423,substrate
31.91333,11431,substrate
31.92,11440,substrate
31.92667,11449,substrate
31.93333,11457,substrate
31.94,11465,substrate
31.94667,11474,substrate
31.95333,11482,substrate
31.96,11490,substrate
31.96667,11499,substrate
31.97333,11508,substrate
31.98,11517,substrate
31.98667,11525,substrate
31.99333,11533,substrate
32,11542,substrate
32.00667,11550,substrate
32.01333,11559,substrate
32.02,11568,substrate
32.02667,11576,substrate
32.03333,11584,substrate
32.04,11594,substrate
32.04667,11603,substrate
32.05333,11611,substrate
32.06,11618,substrate
32.06667,11626,substrate
32.07333,11634,substrate
32.08,11643,substrate
32.08667,11651,substrate
32.09333,11660,substrate
32.1,11668,substrate
32.10667,11677,substrate
32.11333,11686,substrate
32.12,11694,substrate
32.12667,11703,substrate
32.13333,11712,substrate
32.14,11722,substrate
32.14667,11731,substrate
32.15333,11740,substrate
32.16,11748,substrate
32.16667,11757,substrate
32.17333,11766,substrate
32.18,11775,substrate
32.18667,11783,substrate
32.19333,11792,substrate
32.2,11800,substrate
32.20667,11808,substrate
32.21333,11817,substrate
32.22,11826,substrate
32.22667,11836,substrate
32.23333,11846,substrate
32.24,11855,substrate
32.24667,11862,substrate
32.25333,11870,substrate
32.26,11878,substrate
32.26667,11887,substrate
32.27333,11897,substrate
32.28,11906,substrate
32.28667,11915,substrate
32.29333,11924,substrate
32.3,11933,substrate
32.30667,11941,substrate
32.31333,11950,substrate
32.32,11957,substrate
32.32667,11966,substrate
32.33333,11976,substrate
32.34,11985,substrate
32.34667,11994,substrate
32.35333,12003,substrate
32.36,12013,substrate
32.36667,12022,substrate
32.37333,12030,substrate
32.38,12039,substrate
32.38667,12049,substrate
32.39333,12058,substrate
32.4,12066,substrate
32.40667,12075,substrate
32.41333,12083,substrate
32.42,12093,substrate
32.42667,12102,substrate
32.43333,12111,substrate
32.44,12121,substrate
32.44667,12130,substrate
32.45333,12140,substrate
32.46,12149,substrate
32.46667,12158,substrate
32.47333,12167,substrate
32.48,12176,substrate
32.48667,12185,substrate
32.49333,12194,substrate
32.5,12202,substrate
32.50667,12209,substrate
32.51333,12218,substrate
32.52,12227,substrate
32.52667,12235,substrate
32.53333,12245,substrate
32.54,12254,substrate
32.54667,12264,substrate
32.55333,12273,substrate
32.56,12283,substrate
32.56667,12292,substrate
32.57333,12301,substrate
32.58,12311,substrate
32.58667,12321,substrate
32.59333,12331,substrate
32.6,12340,substrate
32.60667,12349,substrate
32.61333,12358,substrate
32.62,12367,substrate
32.62667,12375,substrate
32.63333,12384,substrate
32.64,12393,substrate
32.64667,12402,substrate
32.65333,12411,substrate
32.66,12420,substrate
32.66667,12429,substrate
32.67333,12438,substrate
32.68,12446,substrate
32.68667,12455,substrate
32.69333,12464,substrate
32.7,12472,substrate
32.70667,12480,substrate
32.71333,12490,substrate
32.72,12499,substrate
32.72667,12509,substrate
32.73333,12518,substrate
32.74,12528,substrate
32.74667,12537,substrate
32.75333,12546,substrate
32.76,12555,substrate
32.76667,12564,substrate
32.77333,12574,substrate
32.78,12582,substrate
32.78667,12592,substrate
32.79333,12602,substrate
32.8,12611,substrate
32.80667,12620,substrate
32.81333,12629,substrate
32.82,12639,substrate
32.82667,12647,substrate
32.83333,12655,substrate
32.84,12663,substrate
32.84667,12673,substrate
32.85333,12681,substrate
32.86,12689,substrate
32.86667,12697,substrate
32.87333,12706,substrate
32.88,12716,substrate
32.88667,12726,substrate
32.89333,12735,substrate
32.9,12743,substrate
32.90667,12752,substrate
32.91333,12760,substrate
32.92,12769,substrate
32.92667,12779,substrate
32.93333,12788,substrate
32.94,12798,substrate
32.94667,12808,substrate
32.95333,12816,substrate
32.96,12823,substrate
32.96667,12831,substrate
32.97333,12839,substrate
32.98,12849,substrate
32.98667,12860,substrate
32.99333,12870,substrate
33,12879,substrate
33.00667,12889,substrate
33.01333,12897,substrate
33.02,12906,substrate
33.02667,12915,substrate
33.03333,12925,substrate
33.04,12934,substrate
33.04667,12944,substrate
33.05333,12952,substrate
33.06,12961,substrate
33.06667,12969,substrate
33.07333,12978,substrate
33.08,12989,substrate
33.08667,12998,substrate
33.09333,13008,substrate
33.1,13018,substrate
33.10667,13027,substrate
33.11333,13035,substrate
33.12,13044,substrate
33.12667,13054,substrate
33.13333,13064,substrate
33.14,13074,substrate
33.14667,13084,substrate
33.15333,13092,substrate
33.16,13100,substrate
33.16667,13108,substrate
33.17333,13117,substrate
33.18,13127,substrate
33.18667,13137,substrate
33.19333,13145,substrate
33.2,13154,substrate
33.20667,13163,substrate
33.21333,13171,substrate
33.22,13180,substrate
33.22667,13190,substrate
33.23333,13199,substrate
33.24,13209,substrate
33.24667,13218,substrate
33.25333,13227,substrate
33.26,13235,substrate
33.26667,13242,substrate
33.27333,13250,substrate
33.28,13259,substrate
33.28667,13267,substrate
33.29333,13276,substrate
33.3,13285,substrate
33.30667,13294,substrate
33.31333,13303,substrate
33.32,13313,substrate
33.32667,13323,substrate
33.33333,13334,substrate
33.34,13343,substrate
33.34667,13352,substrate
33.35333,13363,substrate
33.36,13373,substrate
33.36667,13383,substrate
33.37333,13393,substrate
33.38,13402,substrate
33.38667,13411,substrate
33.39333,13420,substrate
33.4,13429,substrate
33.40667,13440,substrate
33.41333,13451,substrate
33.42,13461,substrate
33.42667,13472,substrate
33.43333,13481,substrate
33.44,13491,substrate
33.44667,13500,substrate
33.45333,13510,substrate
33.46,13519,substrate
33.46667,13527,substrate
33.47333,13536,substrate
33.48,13547,substrate
33.48667,13556,substrate
33.49333,13566,substrate
33.5,13576,substrate
33.50667,13587,substrate
33.51333,13597,substrate
33.52,13607,substrate
33.52667,13616,substrate
33.53333,13626,substrate
33.54,13637,substrate
33.54667,13648,substrate
33.55333,13658,substrate
33.56,13667,substrate
33.56667,13675,substrate
33.57333,13685,substrate
33.58,13695,substrate
33.58667,13706,substrate
33.59333,13715,substrate
33.6,13724,substrate
33.60667,13733,substrate
33.61333,13743,substrate
33.62,13754,substrate
33.62667,13764,substrate
33.63333,13774,substrate
33.64,13784,substrate
33.64667,13794,substrate
33.65333,13803,substrate
33.66,13813,substrate
33.66667,13823,substrate
33.67333,13833,substrate
33.68,13842,substrate
33.68667,13852,substrate
33.69333,13862,substrate
33.7,13871,substrate
33.70667,13881,substrate
33.71333,13892,substrate
33.72,13901,substrate
33.72667,13910,substrate
33.73333,13919,substrate
33.74,13928,substrate
33.74667,13937,substrate
33.75333,13946,substrate
33.76,13956,substrate
33.76667,13965,substrate
33.77333,13975,substrate
33.78,13986,substrate
33.78667,13996,substrate
33.79333,14005,substrate
33.8,14015,substrate
33.80667,14023,substrate
33.81333,14034,substrate
33.82,14043,substrate
33.82667,14053,substrate
33.83333,14063,substrate
33.84,14072,substrate
33.84667,14081,substrate
33.85333,14090,substrate
33.86,14099,substrate
33.86667,14108,substrate
33.87333,14118,substrate
33.88,14128,substrate
33.88667,14139,substrate
33.89333,14148,substrate
33.9,14157,substrate
33.90667,14165,substrate
33.91333,14174,substrate
33.92,14184,substrate
33.92667,14194,substrate
33.93333,14204,substrate
33.94,14214,substrate
33.94667,14223,substrate
33.95333,14232,substrate
33.96,14241,substrate
33.96667,14252,substrate
33.97333,14262,substrate
33.98,14271,substrate
33.98667,14281,substrate
33.99333,14290,substrate
34,14300,substrate
34.00667,14307,substrate
34.01333,14315,substrate
34.02,14324,substrate
34.02667,14334,substrate
34.03333,14343,substrate
34.04,14351,substrate
34.04667,14361,substrate
34.05333,14370,substrate
34.06,14380,substrate
34.06667,14389,substrate
34.07333,14398,substrate
34.08,14407,substrate
34.08667,14416,substrate
34.09333,14426,substrate
34.1,14436,substrate
34.10667,14445,substrate
34.11333,14455,substrate
34.12,14465,substrate
34.12667,14474,substrate
34.13333,14483,substrate
34.14,14493,substrate
34.14667,14502,substrate
34.15333,14512,substrate
34.16,14522,substrate
34.16667,14530,substrate
34.17333,14539,substrate
34.18,14548,substrate
34.18667,14556,substrate
34.19333,14565,substrate
34.2,14574,substrate
34.20667,14583,substrate
34.21333,14592,substrate
34.22,14600,substrate
34.22667,14609,substrate
34.23333,14619,substrate
34.24,14628,substrate
34.24667,14636,substrate
34.25333,14645,substrate
34.26,14654,substrate
34.26667,14663,substrate
34.27333,14673,substrate
34.28,14683,substrate
34.28667,14692,substrate
34.29333,14700,substrate
34.3,14709,substrate
34.30667,14717,substrate
34.31333,14727,substrate
34.32,14736,substrate
34.32667,14745,substrate
34.33333,14754,substrate
34.34,14764,substrate
34.34667,14773,substrate
34.35333,14781,substrate
34.36,14789,substrate
34.36667,14798,substrate
34.37333,14806,substrate
34.38,14815,substrate
34.38667,14825,substrate
34.39333,14834,substrate
34.4,14843,substrate
34.40667,14852,substrate
34.41333,14860,substrate
34.42,14868,substrate
34.42667,14875,substrate
34.43333,14882,substrate
34.44,14888,substrate
34.44667,14896,substrate
34.45333,14904,substrate
34.46,14913,substrate
34.46667,14922,substrate
34.47333,14931,substrate
34.48,14939,substrate
34.48667,14948,substrate
34.49333,14956,substrate
34.5,14965,substrate
34.50667,14973,substrate
34.51333,14981,substrate
34.52,14990,substrate
34.52667,14998,substrate
34.53333,15006,substrate
34.54,15014,substrate
34.54667,15022,substrate
34.55333,15031,substrate
34.56,15041,substrate
34.56667,15049,substrate
34.57333,15058,substrate
34.58,15067,substrate
34.58667,15076,substrate
34.59333,15086,substrate
34.6,15094,substrate
34.60667,15102,substrate
34.61333,15111,substrate
34.62,15120,substrate
34.62667,15129,substrate
34.63333,15138,substrate
34.64,15147,substrate
34.64667,15155,substrate
34.65333,15164,substrate
34.66,15174,substrate
34.66667,15183,substrate
34.67333,15192,substrate
34.68,15200,substrate
34.68667,15208,substrate
34.69333,15217,substrate
34.7,15225,substrate
34.70667,15234,substrate
34.71333,15243,substrate
34.72,15252,substrate
34.72667,15261,substrate
34.73333,15268,substrate
34.74,15276,substrate
34.74667,15285,substrate
34.75333,15293,substrate
34.76,15302,substrate
34.76667,15310,substrate
34.77333,15318,substrate
34.78,15326,substrate
34.78667,15335,substrate
34.79333,15345,substrate
34.8,15354,substrate
34.80667,15363,substrate
34.81333,15371,substrate
34.82,15379,substrate
34.82667,15389,substrate
34.83333,15398,substrate
34.84,15407,substrate
34.84667,15416,substrate
34.85333,15424,substrate
34.86,15433,substrate
34.86667,15441,substrate
34.87333,15450,substrate
34.88,15458,substrate
34.88667,15467,substrate
34.89333,15477,substrate
34.9,15486,substrate
34.90667,15495,substrate
34.91333,15505,substrate
34.92,15513,substrate
34.92667,15522,substrate
34.93333,15530,substrate
34.94,15540,substrate
34.94667,15550,substrate
34.95333,15558,substrate
34.96,15567,substrate
34.96667,15576,substrate
34.97333,15587,substrate
34.98,15597,substrate
34.98667,15605,substrate
34.99333,15613,substrate
35,15621,substrate
35.00667,15629,substrate
35.01333,15637,substrate
35.02,15646,substrate
35.02667,15655,substrate
35.03333,15664,substrate
35.04,15673,substrate
35.04667,15682,substrate
35.05333,15692,substrate
35.06,15700,substrate
35.06667,15710,substrate
35.07333,15719,substrate
35.08,15728,substrate
35.08667,15736,substrate
35.09333,15746,substrate
35.1,15755,substrate
35.10667,15765,substrate
35.11333,15774,substrate
35.12,15784,substrate
35.12667,15793,substrate
35.13333,15803,substrate
35.14,15813,substrate
35.14667,15822,substrate
35.15333,15832,substrate
35.16,15842,substrate
35.16667,15852,substrate
35.17333,15861,substrate
35.18,15870,substrate
35.18667,15879,substrate
35.19333,15889,substrate
35.2,15899,substrate
35.20667,15908,substrate
35.21333,15917,substrate
35.22,15926,substrate
35.22667,15935,substrate
35.23333,15946,substrate
35.24,15956,substrate
35.24667,15966,substrate
35.25333,15976,substrate
35.26,15985,substrate
35.26667,15993,substrate
35.27333,16002,substrate
35.28,16011,substrate
35.28667,16020,substrate
35.29333,16030,substrate
35.3,16039,substrate
35.30667,16048,substrate
35.31333,16057,substrate
35.32,16066,substrate
35.32667,16076,substrate
35.33333,16087,substrate
35.34,16097,substrate
35.34667,16108,substrate
35.35333,16119,substrate
35.36,16129,substrate
35.36667,16137,substrate
35.37333,16147,substrate
35.38,16157,substrate
35.38667,16167,substrate
35.39333,16177,substrate
35.4,16187,substrate
35.40667,16197,substrate
35.41333,16206,substrate
35.42,16216,substrate
35.42667,16226,substrate
35.43333,16236,substrate
35.44,16247,substrate
35.44667,16256,substrate
35.45333,16266,substrate
35.46,16276,substrate
35.46667,16287,substrate
35.47333,16296,substrate
35.48,16306,substrate
35.48667,16317,substrate
35.49333,16329,substrate
35.5,16340,substrate
35.50667,16351,substrate
35.51333,16361,substrate
35.52,16371,substrate
35.52667,16381,substrate
35.53333,16392,substrate
35.54,16401,substrate
35.54667,16411,substrate
35.55333,16422,substrate
35.56,16434,substrate
35.56667,16446,substrate
35.57333,16458,substrate
35.58,16468,substrate
35.58667,16478,substrate
35.59333,16487,substrate
35.6,16496,substrate
35.60667,16505,substrate
35.61333,16513,substrate
35.62,16523,substrate
35.62667,16532,substrate
35.63333,16540,substrate
