time,intensity,type
29.44167,99,synthetic
29.45,101,synthetic
29.45833,103,synthetic
29.46667,106,synthetic
29.475,108,synthetic
29.48333,111,synthetic
29.49167,114,synthetic
29.5,116,synthetic
29.50833,119,synthetic
29.51667,121,synthetic
29.525,124,synthetic
29.53333,129,synthetic
29.54167,133,synthetic
29.55,136,synthetic
29.55833,140,synthetic
29.56667,145,synthetic
29.575,149,synthetic
29.58333,153,synthetic
29.59167,157,synthetic
29.6,161,synthetic
29.60833,166,synthetic
29.61667,171,synthetic
29.625,176,synthetic
29.63333,184,synthetic
29.64167,191,synthetic
29.65,198,synthetic
29.65833,205,synthetic
29.66667,212,synthetic
29.675,219,synthetic
29.68333,226,synthetic
29.69167,233,synthetic
29.7,239,synthetic
29.70833,246,synthetic
29.71667,254,synthetic
29.725,264,synthetic
29.73333,274,synthetic
29.74167,285,synthetic
29.75,296,synthetic
29.75833,307,synthetic
29.76667,320,synthetic
29.775,334,synthetic
29.78333,346,synthetic
29.79167,358,synthetic
29.8,371,synthetic
29.80833,386,synthetic
29.81667,403,synthetic
29.825,421,synthetic
29.83333,437,synthetic
29.84167,453,synthetic
29.85,471,synthetic
29.85833,490,synthetic
29.86667,510,synthetic
29.875,530,synthetic
29.88333,552,synthetic
29.89167,573,synthetic
29.9,596,synthetic
29.90833,619,synthetic
29.91667,642,synthetic
29.925,667,synthetic
29.93333,693,synthetic
29.94167,721,synthetic
29.95,749,synthetic
29.95833,777,synthetic
29.96667,805,synthetic
29.975,836,synthetic
29.98333,869,synthetic
29.99167,902,synthetic
30,935,synthetic
30.00833,970,synthetic
30.01667,1007,synthetic
30.025,1044,synthetic
30.03333,1083,synthetic
30.04167,1122,synthetic
30.05,1162,synthetic
30.05833,1203,synthetic
30.06667,1245,synthetic
30.075,1289,synthetic
30.08333,1336,synthetic
30.09167,1384,synthetic
30.1,1433,synthetic
30.10833,1484,synthetic
30.11667,1535,synthetic
30.125,1588,synthetic
30.13333,1642,synthetic
30.14167,1698,synthetic
30.15,1753,synthetic
30.15833,1809,synthetic
30.16667,1868,synthetic
30.175,1929,synthetic
30.18333,1991,synthetic
30.19167,2055,synthetic
30.2,2122,synthetic
30.20833,2191,synthetic
30.21667,2261,synthetic
30.225,2333,synthetic
30.23333,2407,synthetic
30.24167,2483,synthetic
30.25,2560,synthetic
30.25833,2638,synthetic
30.26667,2717,synthetic
30.275,2797,synthetic
30.28333,2878,synthetic
30.29167,2962,synthetic
30.3,3049,synthetic
30.30833,3136,synthetic
30.31667,3224,synthetic
30.325,3312,synthetic
30.33333,3401,synthetic
30.34167,3492,synthetic
30.35,3586,synthetic
30.35833,3682,synthetic
30.36667,3778,synthetic
30.375,3877,synthetic
30.38333,3977,synthetic
30.39167,4079,synthetic
30.4,4182,synthetic
30.40833,4285,synthetic
30.41667,4388,synthetic
30.425,4493,synthetic
30.43333,4598,synthetic
30.44167,4703,synthetic
30.45,4808,synthetic
30.45833,4914,synthetic
30.46667,5020,synthetic
30.475,5128,synthetic
30.48333,5237,synthetic
30.49167,5347,synthetic
30.5,5456,synthetic
30.50833,5565,synthetic
30.51667,5675,synthetic
30.525,5785,synthetic
30.53333,5894,synthetic
30.54167,6002,synthetic
30.55,6109,synthetic
30.55833,6218,synthetic
30.56667,6326,synthetic
30.575,6432,synthetic
30.58333,6534,synthetic
30.59167,6636,synthetic
30.6,6739,synthetic
30.60833,6843,synthetic
30.61667,6945,synthetic
30.625,7045,synthetic
30.63333,7143,synthetic
30.64167,7239,synthetic
30.65,7334,synthetic
30.65833,7427,synthetic
30.66667,7519,synthetic
30.675,7609,synthetic
30.68333,7698,synthetic
30.69167,7782,synthetic
30.7,7866,synthetic
30.70833,7946,synthetic
30.71667,8024,synthetic
30.725,8101,synthetic
30.73333,8173,synthetic
30.74167,8241,synthetic
30.75,8309,synthetic
30.75833,8374,synthetic
30.76667,8435,synthetic
30.775,8494,synthetic
30.78333,8550,synthetic
30.79167,8603,synthetic
30.8,8652,synthetic
30.80833,8699,synthetic
30.81667,8743,synthetic
30.825,8783,synthetic
30.83333,8819,synthetic
30.84167,8852,synthetic
30.85,8881,synthetic
30.85833,8906,synthetic
30.86667,8929,synthetic
30.875,8949,synthetic
30.88333,8963,synthetic
30.89167,8973,synthetic
30.9,8980,synthetic
30.90833,8983,synthetic
30.91667,8983,synthetic
30.925,8979,synthetic
30.93333,8972,synthetic
30.94167,8959,synthetic
30.95,8943,synthetic
30.95833,8922,synthetic
30.96667,8897,synthetic
30.975,8870,synthetic
30.98333,8838,synthetic
30.99167,8803,synthetic
31,8764,synthetic
31.00833,8721,synthetic
31.01667,8672,synthetic
31.025,8619,synthetic
31.03333,8563,synthetic
31.04167,8504,synthetic
31.05,8440,synthetic
31.05833,8375,synthetic
31.06667,8307,synthetic
31.075,8236,synthetic
31.08333,8159,synthetic
31.09167,8077,synthetic
31.1,7992,synthetic
31.10833,7904,synthetic
31.11667,7813,synthetic
31.125,7719,synthetic
31.13333,7621,synthetic
31.14167,7519,synthetic
31.15,7414,synthetic
31.15833,7307,synthetic
31.16667,7198,synthetic
31.175,7086,synthetic
31.18333,6970,synthetic
31.19167,6853,synthetic
31.2,6735,synthetic
31.20833,6616,synthetic
31.21667,6495,synthetic
31.225,6371,synthetic
31.23333,6244,synthetic
31.24167,6115,synthetic
31.25,5986,synthetic
31.25833,5855,synthetic
31.26667,5721,synthetic
31.275,5585,synthetic
31.28333,5450,synthetic
31.29167,5315,synthetic
31.3,5183,synthetic
31.30833,5051,synthetic
31.31667,4917,synthetic
31.325,4783,synthetic
31.33333,4648,synthetic
31.34167,4514,synthetic
31.35,4381,synthetic
31.35833,4248,synthetic
31.36667,4115,synthetic
31.375,3983,synthetic
31.38333,3853,synthetic
31.39167,3724,synthetic
31.4,3598,synthetic
31.40833,3475,synthetic
31.41667,3354,synthetic
31.425,3233,synthetic
31.43333,3114,synthetic
31.44167,2996,synthetic
31.45,2882,synthetic
31.45833,2770,synthetic
31.46667,2659,synthetic
31.475,2551,synthetic
31.48333,2446,synthetic
31.49167,2342,synthetic
31.5,2240,synthetic
31.50833,2141,synthetic
31.51667,2045,synthetic
31.525,1953,synthetic
31.53333,1865,synthetic
31.54167,1779,synthetic
31.55,1697,synthetic
31.55833,1616,synthetic
31.56667,1537,synthetic
31.575,1462,synthetic
31.58333,1389,synthetic
31.59167,1318,synthetic
31.6,1249,synthetic
31.60833,1184,synthetic
31.61667,1122,synthetic
31.625,1062,synthetic
31.63333,1005,synthetic
31.64167,950,synthetic
31.65,898,synthetic
31.65833,848,synthetic
31.66667,801,synthetic
31.675,755,synthetic
31.68333,712,synthetic
31.69167,670,synthetic
31.7,632,synthetic
31.70833,596,synthetic
31.71667,561,synthetic
31.725,528,synthetic
31.73333,497,synthetic
31.74167,467,synthetic
31.75,439,synthetic
31.75833,413,synthetic
31.76667,388,synthetic
31.775,365,synthetic
31.78333,342,synthetic
31.79167,321,synthetic
31.8,302,synthetic
31.80833,283,synthetic
31.81667,267,synthetic
31.825,254,synthetic
31.83333,240,synthetic
31.84167,229,synthetic
31.85,218,synthetic
31.85833,207,synthetic
31.86667,197,synthetic
31.875,186,synthetic
31.88333,177,synthetic
31.89167,169,synthetic
31.9,160,synthetic
31.90833,153,synthetic
31.91667,145,synthetic
31.925,138,synthetic
31.93333,133,synthetic
31.94167,128,synthetic
31.95,123,synthetic
31.95833,119,synthetic
31.96667,115,synthetic
31.975,112,synthetic
31.98333,108,synthetic
31.99167,103,synthetic
32,99,synthetic
32.00833,96,synthetic
32.01667,94,synthetic
32.025,92,synthetic
32.03333,89,synthetic
32.04167,86,synthetic
32.05,84,synthetic
32.05833,83,synthetic
32.06667,81,synthetic
32.075,79,synthetic
32.08333,78,synthetic
32.09167,77,synthetic
32.1,75,synthetic
32.10833,73,synthetic
32.11667,71,synthetic
32.125,71,synthetic
32.13333,70,synthetic
32.14167,69,synthetic
32.15,69,synthetic
32.15833,71,synthetic
32.16667,71,synthetic
32.175,69,synthetic
32.18333,66,synthetic
32.19167,64,synthetic
32.2,64,synthetic
32.20833,62,synthetic
32.21667,62,synthetic
32.225,62,synthetic
32.23333,62,synthetic
32.24167,62,synthetic
32.25,62,synthetic
32.25833,61,synthetic
32.26667,61,synthetic
32.275,60,synthetic
32.28333,59,synthetic
32.29167,59,synthetic
32.3,59,synthetic
32.30833,60,synthetic
32.31667,61,synthetic
32.325,61,synthetic
32.33333,59,synthetic
32.34167,59,synthetic
32.35,59,synthetic
32.35833,58,synthetic
32.36667,57,synthetic
32.375,57,synthetic
32.38333,57,synthetic
32.39167,58,synthetic
32.4,58,synthetic
32.40833,58,synthetic
32.41667,58,synthetic
32.425,57,synthetic
32.43333,56,synthetic
32.44167,56,synthetic
32.45,57,synthetic
32.45833,57,synthetic
32.46667,57,synthetic
32.475,57,synthetic
32.48333,58,synthetic
32.49167,58,synthetic
32.5,58,synthetic
32.50833,58,synthetic
32.51667,57,synthetic
32.525,57,synthetic
32.53333,57,synthetic
32.54167,56,synthetic
32.55,56,synthetic
32.55833,56,synthetic
32.56667,56,synthetic
32.575,55,synthetic
32.58333,56,synthetic
32.59167,56,synthetic
32.6,55,synthetic
32.60833,54,synthetic
32.61667,55,synthetic
32.625,54,synthetic
32.63333,53,synthetic
32.64167,53,synthetic
32.65,53,synthetic
32.65833,53,synthetic
32.66667,54,synthetic
32.675,54,synthetic
32.68333,54,synthetic
32.69167,54,synthetic
32.7,54,synthetic
32.70833,54,synthetic
32.71667,54,synthetic
32.725,54,synthetic
32.73333,54,synthetic
32.74167,53,synthetic
32.75,52,synthetic
32.75833,51,synthetic
32.76667,50,synthetic
32.775,50,synthetic
32.78333,50,synthetic
32.79167,50,synthetic
32.8,51,synthetic
32.80833,52,synthetic
32.81667,52,synthetic
32.825,52,synthetic
32.83333,52,synthetic
32.84167,52,synthetic
32.85,52,synthetic
32.85833,52,synthetic
32.86667,53,synthetic
32.875,54,synthetic
32.88333,53,synthetic
32.89167,52,synthetic
32.9,50,synthetic
32.90833,50,synthetic
32.91667,51,synthetic
32.925,51,synthetic
32.93333,51,synthetic
32.94167,51,synthetic
32.95,51,synthetic
32.95833,50,synthetic
32.96667,51,synthetic
32.975,50,synthetic
32.98333,51,synthetic
32.99167,52,synthetic
33,52,synthetic
33.00833,52,synthetic
33.01667,52,synthetic
33.025,51,synthetic
33.03333,50,synthetic
33.04167,50,synthetic
33.05,50,synthetic
33.05833,51,synthetic
33.06667,50,synthetic
33.075,50,synthetic
33.08333,50,synthetic
33.09167,50,synthetic
33.1,50,synthetic
33.10833,50,synthetic
33.11667,50,synthetic
33.125,50,synthetic
33.13333,50,synthetic
33.14167,50,synthetic
33.15,50,synthetic
33.15833,50,synthetic
33.16667,50,synthetic
33.175,50,synthetic
33.18333,49,synthetic
33.19167,47,synthetic
33.2,47,synthetic
33.20833,49,synthetic
33.21667,50,synthetic
33.225,51,synthetic
33.23333,51,synthetic
33.24167,52,synthetic
33.25,52,synthetic
33.25833,52,synthetic
33.26667,52,synthetic
33.275,51,synthetic
33.28333,50,synthetic
33.29167,49,synthetic
33.3,49,synthetic
33.30833,49,synthetic
33.31667,49,synthetic
33.325,50,synthetic
33.33333,50,synthetic
33.34167,51,synthetic
33.35,52,synthetic
33.35833,52,synthetic
33.36667,51,synthetic
33.375,52,synthetic
33.38333,50,synthetic
33.39167,50,synthetic
33.4,51,synthetic
33.40833,50,synthetic
33.41667,50,synthetic
33.425,50,synthetic
33.43333,50,synthetic
33.44167,50,synthetic
33.45,51,synthetic
33.45833,51,synthetic
33.46667,51,synthetic
33.475,50,synthetic
33.48333,49,synthetic
33.49167,50,synthetic
33.5,50,synthetic
33.50833,49,synthetic
33.51667,50,synthetic
33.525,51,synthetic
33.53333,52,synthetic
33.54167,52,synthetic
33.55,51,synthetic
33.55833,51,synthetic
33.56667,51,synthetic
33.575,51,synthetic
33.58333,50,synthetic
33.59167,50,synthetic
33.6,50,synthetic
33.60833,51,synthetic
33.61667,51,synthetic
33.625,51,synthetic
33.63333,51,synthetic
33.64167,50,synthetic
33.65,50,synthetic
33.65833,49,synthetic
33.66667,50,synthetic
33.675,51,synthetic
33.68333,51,synthetic
33.69167,51,synthetic
33.7,51,synthetic
33.70833,50,synthetic
33.71667,49,synthetic
33.725,50,synthetic
33.73333,51,synthetic
33.74167,52,synthetic
33.75,53,synthetic
33.75833,52,synthetic
33.76667,51,synthetic
33.775,50,synthetic
33.78333,50,synthetic
33.79167,51,synthetic
33.8,51,synthetic
33.80833,51,synthetic
33.81667,51,synthetic
33.825,51,synthetic
33.83333,52,synthetic
33.84167,52,synthetic
33.85,50,synthetic
33.85833,50,synthetic
33.86667,51,synthetic
33.875,52,synthetic
33.88333,52,synthetic
33.89167,52,synthetic
33.9,51,synthetic
33.90833,50,synthetic
33.91667,49,synthetic
33.925,49,synthetic
33.93333,50,synthetic
33.94167,51,synthetic
33.95,52,synthetic
33.95833,53,synthetic
33.96667,52,synthetic
33.975,52,synthetic
33.98333,53,synthetic
33.99167,53,synthetic
34,55,synthetic
34.00833,56,synthetic
34.01667,56,synthetic
34.025,55,synthetic
34.03333,55,synthetic
34.04167,55,synthetic
34.05,56,synthetic
34.05833,58,synthetic
34.06667,58,synthetic
34.075,59,synthetic
34.08333,59,synthetic
34.09167,59,synthetic
34.1,58,synthetic
34.10833,57,synthetic
34.11667,58,synthetic
34.125,59,synthetic
34.13333,60,synthetic
34.14167,61,synthetic
34.15,62,synthetic
34.15833,64,synthetic
34.16667,64,synthetic
34.175,64,synthetic
34.18333,65,synthetic
34.19167,67,synthetic
34.2,68,synthetic
34.20833,70,synthetic
34.21667,71,synthetic
34.225,73,synthetic
34.23333,74,synthetic
34.24167,77,synthetic
34.25,79,synthetic
34.25833,79,synthetic
34.26667,81,synthetic
34.275,83,synthetic
34.28333,84,synthetic
34.29167,87,synthetic
34.3,89,synthetic
34.30833,91,synthetic
34.31667,94,synthetic
34.325,96,synthetic
34.33333,99,synthetic
34.34167,101,synthetic
34.35,104,synthetic
34.35833,108,synthetic
34.36667,111,synthetic
34.375,114,synthetic
34.38333,117,synthetic
34.39167,121,synthetic
34.4,124,synthetic
34.40833,129,synthetic
34.41667,133,synthetic
34.425,136,synthetic
34.43333,140,synthetic
34.44167,144,synthetic
34.45,149,synthetic
34.45833,153,synthetic
34.46667,157,synthetic
34.475,162,synthetic
34.48333,168,synthetic
34.49167,174,synthetic
34.5,179,synthetic
34.50833,185,synthetic
34.51667,192,synthetic
34.525,198,synthetic
34.53333,203,synthetic
34.54167,210,synthetic
34.55,219,synthetic
34.55833,227,synthetic
34.56667,233,synthetic
34.575,240,synthetic
34.58333,247,synthetic
34.59167,255,synthetic
34.6,264,synthetic
34.60833,273,synthetic
34.61667,283,synthetic
34.625,293,synthetic
34.63333,304,synthetic
34.64167,314,synthetic
34.65,325,synthetic
34.65833,338,synthetic
34.66667,350,synthetic
34.675,362,synthetic
34.68333,374,synthetic
34.69167,387,synthetic
34.7,400,synthetic
34.70833,414,synthetic
34.71667,430,synthetic
34.725,446,synthetic
34.73333,460,synthetic
34.74167,476,synthetic
34.75,494,synthetic
34.75833,512,synthetic
34.76667,529,synthetic
34.775,547,synthetic
34.78333,566,synthetic
34.79167,586,synthetic
34.8,607,synthetic
34.80833,628,synthetic
34.81667,648,synthetic
34.825,669,synthetic
34.83333,691,synthetic
34.84167,714,synthetic
34.85,740,synthetic
34.85833,765,synthetic
34.86667,790,synthetic
34.875,815,synthetic
34.88333,843,synthetic
34.89167,871,synthetic
34.9,900,synthetic
34.90833,930,synthetic
34.91667,959,synthetic
34.925,990,synthetic
34.93333,1020,synthetic
34.94167,1052,synthetic
34.95,1085,synthetic
34.95833,1118,synthetic
34.96667,1154,synthetic
34.975,1191,synthetic
34.98333,1229,synthetic
34.99167,1267,synthetic
35,1307,synthetic
35.00833,1345,synthetic
35.01667,1385,synthetic
35.025,1426,synthetic
35.03333,1468,synthetic
35.04167,1511,synthetic
35.05,1555,synthetic
35.05833,1600,synthetic
35.06667,1647,synthetic
35.075,1694,synthetic
35.08333,1743,synthetic
35.09167,1791,synthetic
35.1,1842,synthetic
35.10833,1892,synthetic
35.11667,1944,synthetic
35.125,1997,synthetic
35.13333,2052,synthetic
35.14167,2110,synthetic
35.15,2169,synthetic
35.15833,2228,synthetic
35.16667,2287,synthetic
35.175,2349,synthetic
35.18333,2411,synthetic
35.19167,2475,synthetic
35.2,2538,synthetic
35.20833,2603,synthetic
35.21667,2669,synthetic
35.225,2737,synthetic
35.23333,2806,synthetic
35.24167,2876,synthetic
35.25,2947,synthetic
35.25833,3019,synthetic
35.26667,3092,synthetic
35.275,3167,synthetic
35.28333,3242,synthetic
35.29167,3315,synthetic
35.3,3390,synthetic
35.30833,3466,synthetic
35.31667,3544,synthetic
35.325,3623,synthetic
35.33333,3703,synthetic
35.34167,3783,synthetic
35.35,3865,synthetic
35.35833,3948,synthetic
35.36667,4033,synthetic
35.375,4119,synthetic
35.38333,4203,synthetic
35.39167,4288,synthetic
35.4,4374,synthetic
35.40833,4460,synthetic
35.41667,4546,synthetic
35.425,4632,synthetic
35.43333,4720,synthetic
35.44167,4807,synthetic
35.45,4892,synthetic
35.45833,4978,synthetic
35.46667,5064,synthetic
35.475,5150,synthetic
35.48333,5236,synthetic
35.49167,5323,synthetic
35.5,5410,synthetic
35.50833,5498,synthetic
35.51667,5585,synthetic
35.525,5672,synthetic
35.53333,5759,synthetic
35.54167,5846,synthetic
35.55,5931,synthetic
35.55833,6015,synthetic
35.56667,6099,synthetic
35.575,6182,synthetic
35.58333,6264,synthetic
35.59167,6346,synthetic
35.6,6428,synthetic
35.60833,6505,synthetic
35.61667,6580,synthetic
35.625,6654,synthetic
35.63333,6728,synthetic
35.64167,6802,synthetic
35.65,6874,synthetic
35.65833,6945,synthetic
35.66667,7014,synthetic
35.675,7083,synthetic
35.68333,7149,synthetic
35.69167,7214,synthetic
35.7,7276,synthetic
35.70833,7337,synthetic
35.71667,7396,synthetic
35.725,7453,synthetic
35.73333,7507,synthetic
35.74167,7559,synthetic
35.75,7608,synthetic
35.75833,7656,synthetic
35.76667,7702,synthetic
35.775,7746,synthetic
35.78333,7787,synthetic
35.79167,7825,synthetic
35.8,7860,synthetic
35.80833,7893,synthetic
35.81667,7923,synthetic
35.825,7951,synthetic
35.83333,7975,synthetic
35.84167,7997,synthetic
35.85,8018,synthetic
35.85833,8035,synthetic
35.86667,8049,synthetic
35.875,8060,synthetic
35.88333,8068,synthetic
35.89167,8073,synthetic
35.9,8075,synthetic
35.90833,8075,synthetic
35.91667,8071,synthetic
35.925,8065,synthetic
35.93333,8054,synthetic
35.94167,8042,synthetic
35.95,8028,synthetic
35.95833,8009,synthetic
35.96667,7988,synthetic
35.975,7963,synthetic
35.98333,7934,synthetic
35.99167,7902,synthetic
36,7867,synthetic
36.00833,7832,synthetic
36.01667,7792,synthetic
36.025,7749,synthetic
36.03333,7703,synthetic
36.04167,7654,synthetic
36.05,7603,synthetic
36.05833,7549,synthetic
36.06667,7492,synthetic
36.075,7433,synthetic
36.08333,7372,synthetic
36.09167,7307,synthetic
36.1,7240,synthetic
36.10833,7170,synthetic
36.11667,7098,synthetic
36.125,7024,synthetic
36.13333,6947,synthetic
36.14167,6868,synthetic
36.15,6788,synthetic
36.15833,6706,synthetic
36.16667,6621,synthetic
36.175,6534,synthetic
36.18333,6445,synthetic
36.19167,6354,synthetic
36.2,6262,synthetic
36.20833,6169,synthetic
36.21667,6072,synthetic
36.225,5974,synthetic
36.23333,5875,synthetic
36.24167,5774,synthetic
36.25,5673,synthetic
36.25833,5571,synthetic
36.26667,5468,synthetic
36.275,5364,synthetic
36.28333,5259,synthetic
36.29167,5155,synthetic
36.3,5052,synthetic
36.30833,4948,synthetic
36.31667,4842,synthetic
36.325,4736,synthetic
36.33333,4629,synthetic
36.34167,4524,synthetic
36.35,4418,synthetic
36.35833,4310,synthetic
36.36667,4202,synthetic
36.375,4095,synthetic
36.38333,3990,synthetic
36.39167,3885,synthetic
36.4,3779,synthetic
36.40833,3675,synthetic
36.41667,3573,synthetic
36.425,3472,synthetic
36.43333,3373,synthetic
36.44167,3274,synthetic
36.45,3176,synthetic
36.45833,3079,synthetic
36.46667,2984,synthetic
36.475,2890,synthetic
36.48333,2797,synthetic
36.49167,2706,synthetic
36.5,2614,synthetic
36.50833,2524,synthetic
36.51667,2437,synthetic
36.525,2351,synthetic
36.53333,2267,synthetic
36.54167,2184,synthetic
36.55,2103,synthetic
36.55833,2023,synthetic
36.56667,1947,synthetic
36.575,1874,synthetic
36.58333,1804,synthetic
36.59167,1735,synthetic
36.6,1666,synthetic
36.60833,1598,synthetic
36.61667,1532,synthetic
36.625,1469,synthetic
36.63333,1406,synthetic
36.64167,1347,synthetic
36.65,1290,synthetic
36.65833,1234,synthetic
36.66667,1178,synthetic
36.675,1125,synthetic
36.68333,1074,synthetic
36.69167,1026,synthetic
36.7,979,synthetic
36.70833,935,synthetic
36.71667,891,synthetic
36.725,848,synthetic
36.73333,808,synthetic
36.74167,770,synthetic
36.75,734,synthetic
36.75833,697,synthetic
36.76667,662,synthetic
36.775,628,synthetic
36.78333,596,synthetic
36.79167,566,synthetic
36.8,538,synthetic
36.80833,510,synthetic
36.81667,484,synthetic
36.825,459,synthetic
36.83333,435,synthetic
36.84167,413,synthetic
36.85,392,synthetic
36.85833,371,synthetic
36.86667,351,synthetic
36.875,334,synthetic
36.88333,317,synthetic
36.89167,302,synthetic
36.9,286,synthetic
36.90833,271,synthetic
36.91667,257,synthetic
36.925,245,synthetic
36.93333,235,synthetic
36.94167,225,synthetic
36.95,215,synthetic
36.95833,205,synthetic
36.96667,195,synthetic
36.975,187,synthetic
36.98333,178,synthetic
36.99167,169,synthetic
37,162,synthetic
37.00833,156,synthetic
37.01667,149,synthetic
37.025,143,synthetic
37.03333,137,synthetic
37.04167,131,synthetic
37.05,125,synthetic
37.05833,120,synthetic
37.06667,115,synthetic
37.075,110,synthetic
37.08333,107,synthetic
37.09167,104,synthetic
37.1,101,synthetic
37.10833,97,synthetic
37.11667,94,synthetic
37.125,91,synthetic
37.13333,88,synthetic
37.14167,86,synthetic
37.15,84,synthetic
37.15833,83,synthetic
37.16667,81,synthetic
37.175,80,synthetic
37.18333,78,synthetic
37.19167,76,synthetic
37.2,74,synthetic
37.20833,73,synthetic
37.21667,72,synthetic
37.225,70,synthetic
37.23333,69,synthetic
37.24167,68,synthetic
37.25,66,synthetic
37.25833,65,synthetic
37.26667,64,synthetic
37.275,64,synthetic
37.28333,63,synthetic
37.29167,62,synthetic
37.3,62,synthetic
37.30833,63,synthetic
37.31667,63,synthetic
37.325,63,synthetic
37.33333,61,synthetic
37.34167,60,synthetic
37.35,59,synthetic
37.35833,59,synthetic
37.36667,58,synthetic
37.375,57,synthetic
37.38333,58,synthetic
37.39167,57,synthetic
37.4,57,synthetic
37.40833,57,synthetic
37.41667,56,synthetic
37.425,56,synthetic
37.43333,56,synthetic
37.44167,56,synthetic
37.45,55,synthetic
37.45833,53,synthetic
37.46667,53,synthetic
37.475,53,synthetic
37.48333,53,synthetic
37.49167,53,synthetic
37.5,54,synthetic
37.50833,54,synthetic
37.51667,54,synthetic
37.525,54,synthetic
37.53333,54,synthetic
37.54167,54,synthetic
37.55,54,synthetic
37.55833,53,synthetic
37.56667,54,synthetic
37.575,54,synthetic
37.58333,54,synthetic
37.59167,54,synthetic
37.6,53,synthetic
37.60833,52,synthetic
37.61667,52,synthetic
37.625,53,synthetic
37.63333,52,synthetic
37.64167,52,synthetic
37.65,51,synthetic
37.65833,51,synthetic
37.66667,51,synthetic
37.675,51,synthetic
37.68333,50,synthetic
37.69167,50,synthetic
37.7,52,synthetic
37.70833,52,synthetic
37.71667,51,synthetic
37.725,51,synthetic
37.73333,51,synthetic
37.74167,51,synthetic
37.75,51,synthetic
37.75833,51,synthetic
37.76667,51,synthetic
37.775,50,synthetic
37.78333,49,synthetic
37.79167,50,synthetic
37.8,49,synthetic
37.80833,48,synthetic
37.81667,49,synthetic
37.825,49,synthetic
37.83333,49,synthetic
37.84167,50,synthetic
37.85,51,synthetic
37.85833,51,synthetic
37.86667,51,synthetic
37.875,51,synthetic
37.88333,50,synthetic
37.89167,49,synthetic
37.9,49,synthetic
37.90833,48,synthetic
37.91667,49,synthetic
37.925,50,synthetic
37.93333,49,synthetic
37.94167,49,synthetic
37.95,49,synthetic
37.95833,50,synthetic
37.96667,49,synthetic
37.975,49,synthetic
37.98333,48,synthetic
37.99167,47,synthetic
38,47,synthetic
38.00833,47,synthetic
38.01667,48,synthetic
38.025,47,synthetic
38.03333,46,synthetic
38.04167,45,synthetic
38.05,46,synthetic
38.05833,47,synthetic
38.06667,48,synthetic
38.075,48,synthetic
38.08333,47,synthetic
38.09167,47,synthetic
38.1,46,synthetic
38.10833,46,synthetic
38.11667,46,synthetic
38.125,46,synthetic
38.13333,46,synthetic
38.14167,47,synthetic
38.15,46,synthetic
38.15833,46,synthetic
38.16667,46,synthetic
38.175,45,synthetic
38.18333,46,synthetic
38.19167,45,synthetic
38.2,45,synthetic
38.20833,45,synthetic
38.21667,46,synthetic
38.225,45,synthetic
38.23333,44,synthetic
38.24167,43,synthetic
38.25,43,synthetic
38.25833,44,synthetic
38.26667,45,synthetic
38.275,45,synthetic
38.28333,46,synthetic
38.29167,46,synthetic
38.3,46,synthetic
38.30833,45,synthetic
38.31667,45,synthetic
38.325,45,synthetic
38.33333,44,synthetic
38.34167,44,synthetic
38.35,43,synthetic
38.35833,41,synthetic
38.36667,40,synthetic
38.375,41,synthetic
38.38333,42,synthetic
38.39167,43,synthetic
38.4,44,synthetic
38.40833,45,synthetic
38.41667,45,synthetic
38.425,44,synthetic
38.43333,43,synthetic
38.44167,43,synthetic
38.45,43,synthetic
38.45833,43,synthetic
38.46667,43,synthetic
38.475,43,synthetic
38.48333,43,synthetic
38.49167,43,synthetic
38.5,44,synthetic
38.50833,43,synthetic
38.51667,42,synthetic
38.525,43,synthetic
38.53333,43,synthetic
38.54167,42,synthetic
38.55,41,synthetic
38.55833,40,synthetic
38.56667,40,synthetic
38.575,40,synthetic
38.58333,41,synthetic
38.59167,41,synthetic
38.6,42,synthetic
38.60833,41,synthetic
38.61667,41,synthetic
38.625,41,synthetic
38.63333,40,synthetic
38.64167,40,synthetic
38.65,41,synthetic
38.65833,41,synthetic
38.66667,40,synthetic
38.675,40,synthetic
38.68333,40,synthetic
38.69167,39,synthetic
38.7,38,synthetic
38.70833,38,synthetic
38.71667,38,synthetic
38.725,39,synthetic
38.73333,40,synthetic
38.74167,41,synthetic
38.75,41,synthetic
38.75833,41,synthetic
38.76667,41,synthetic
38.775,41,synthetic
38.78333,40,synthetic
38.79167,40,synthetic
38.8,40,synthetic
38.80833,39,synthetic
38.81667,39,synthetic
38.825,40,synthetic
38.83333,39,synthetic
38.84167,39,synthetic
38.85,37,synthetic
38.85833,36,synthetic
38.86667,36,synthetic
38.875,36,synthetic
38.88333,36,synthetic
38.89167,37,synthetic
38.9,37,synthetic
38.90833,37,synthetic
38.91667,38,synthetic
38.925,38,synthetic
38.93333,38,synthetic
38.94167,39,synthetic
38.95,40,synthetic
38.95833,40,synthetic
38.96667,40,synthetic
38.975,40,synthetic
38.98333,39,synthetic
38.99167,39,synthetic
39,38,synthetic
39.00833,38,synthetic
39.01667,39,synthetic
39.025,39,synthetic
39.03333,40,synthetic
39.04167,41,synthetic
39.05,40,synthetic
39.05833,39,synthetic
39.06667,38,synthetic
39.075,40,synthetic
39.08333,42,synthetic
39.09167,42,synthetic
39.1,43,synthetic
39.10833,42,synthetic
39.11667,42,synthetic
39.125,41,synthetic
39.13333,41,synthetic
39.14167,41,synthetic
39.15,41,synthetic
